J-Date,Date,Weekday,Symbol,High,Low
1397-08-25,11/16/2018,Friday,سکه امامی,40500000,37500000
1397-09-02,11/23/2018,Friday,سکه امامی,39600000,39100000
1397-09-05,11/26/2018,Monday,سکه امامی,38900000,38450000
1397-09-06,11/27/2018,Tuesday,سکه امامی,38150000,36500000
1397-09-07,11/28/2018,Wednesday,سکه امامی,37900000,33650000
1397-09-08,11/29/2018,Thursday,سکه امامی,37650000,37650000
1397-09-09,11/30/2018,Friday,سکه امامی,37250000,36390000
1397-09-10,12/1/2018,Saturday,سکه امامی,39280000,37980000
1397-09-11,12/2/2018,Sunday,سکه امامی,39280000,37400000
1397-09-12,12/3/2018,Monday,سکه امامی,37650000,36780000
1397-09-13,12/4/2018,Tuesday,سکه امامی,37770000,37370000
1397-09-14,12/5/2018,Wednesday,سکه امامی,39050000,37800000
1397-09-15,12/6/2018,Thursday,سکه امامی,38920000,38800000
1397-09-16,12/7/2018,Friday,سکه امامی,39430000,38850000
1397-09-17,12/8/2018,Saturday,سکه امامی,38930000,37630000
1397-09-18,12/9/2018,Sunday,سکه امامی,37630000,36470000
1397-09-19,12/10/2018,Monday,سکه امامی,36330000,36170000
1397-09-20,12/11/2018,Tuesday,سکه امامی,36250000,35800000
1397-09-21,12/12/2018,Wednesday,سکه امامی,36800000,36500000
1397-09-23,12/14/2018,Friday,سکه امامی,34800000,34800000
1397-09-24,12/15/2018,Saturday,سکه امامی,34650000,33800000
1397-09-25,12/16/2018,Sunday,سکه امامی,35000000,34300000
1397-09-26,12/17/2018,Monday,سکه امامی,35250000,34600000
1397-09-27,12/18/2018,Tuesday,سکه امامی,34810000,33820000
1397-09-28,12/19/2018,Wednesday,سکه امامی,33680000,33090000
1397-09-30,12/21/2018,Friday,سکه امامی,34000000,33700000
1397-10-01,12/22/2018,Saturday,سکه امامی,34600000,34030000
1397-10-02,12/23/2018,Sunday,سکه امامی,34750000,34420000
1397-10-03,12/24/2018,Monday,سکه امامی,37050000,35640000
1397-10-04,12/25/2018,Tuesday,سکه امامی,39100000,36200000
1397-10-05,12/26/2018,Wednesday,سکه امامی,36750000,35590000
1397-10-07,12/28/2018,Friday,سکه امامی,35250000,34700000
1397-10-08,12/29/2018,Saturday,سکه امامی,36610000,35450000
1397-10-09,12/30/2018,Sunday,سکه امامی,37240000,36190000
1397-10-10,12/31/2018,Monday,سکه امامی,36720000,35450000
1397-10-11,1/1/2019,Tuesday,سکه امامی,36300000,35820000
1397-10-12,1/2/2019,Wednesday,سکه امامی,36800000,36550000
1397-10-14,1/4/2019,Friday,سکه امامی,36740000,35580000
1397-10-15,1/5/2019,Saturday,سکه امامی,36960000,36300000
1397-10-16,1/6/2019,Sunday,سکه امامی,37890000,37150000
1397-10-17,1/7/2019,Monday,سکه امامی,37655000,37090000
1397-10-18,1/8/2019,Tuesday,سکه امامی,38335000,37365000
1397-10-19,1/9/2019,Wednesday,سکه امامی,38555000,37850000
1397-10-21,1/11/2019,Friday,سکه امامی,39150000,38450000
1397-10-22,1/12/2019,Saturday,سکه امامی,39300000,37650000
1397-10-23,1/13/2019,Sunday,سکه امامی,38450000,37650000
1397-10-24,1/14/2019,Monday,سکه امامی,39150000,38430000
1397-10-25,1/15/2019,Tuesday,سکه امامی,39410000,38670000
1397-10-26,1/16/2019,Wednesday,سکه امامی,39361000,38900000
1397-10-28,1/18/2019,Friday,سکه امامی,39610000,38900000
1397-10-29,1/19/2019,Saturday,سکه امامی,40300000,39430000
1397-10-30,1/20/2019,Sunday,سکه امامی,40855000,40100000
1397-11-01,1/21/2019,Monday,سکه امامی,41310000,40290000
1397-11-02,1/22/2019,Tuesday,سکه امامی,40760000,39860000
1397-11-03,1/23/2019,Wednesday,سکه امامی,40840000,40490000
1397-11-05,1/25/2019,Friday,سکه امامی,41560000,40480000
1397-11-06,1/26/2019,Saturday,سکه امامی,41610000,41510000
1397-11-07,1/27/2019,Sunday,سکه امامی,42140000,41410000
1397-11-08,1/28/2019,Monday,سکه امامی,42460000,41620000
1397-11-09,1/29/2019,Tuesday,سکه امامی,42610000,42050000
1397-11-10,1/30/2019,Wednesday,سکه امامی,42050000,41380000
1397-11-12,2/1/2019,Friday,سکه امامی,41360000,39780000
1397-11-13,2/2/2019,Saturday,سکه امامی,41520000,39880000
1397-11-14,2/3/2019,Sunday,سکه امامی,41770000,40720000
1397-11-15,2/4/2019,Monday,سکه امامی,42390000,41710000
1397-11-17,2/6/2019,Wednesday,سکه امامی,42100000,41240000
1397-11-20,2/9/2019,Saturday,سکه امامی,42520000,41900000
1397-11-22,2/11/2019,Monday,سکه امامی,42850000,42180000
1397-11-23,2/12/2019,Tuesday,سکه امامی,43150000,42440000
1397-11-24,2/13/2019,Wednesday,سکه امامی,42905000,42440000
1397-11-26,2/15/2019,Friday,سکه امامی,43280000,42495000
1397-11-27,2/16/2019,Saturday,سکه امامی,43690000,43120000
1397-11-28,2/17/2019,Sunday,سکه امامی,44925000,43785000
1397-11-29,2/18/2019,Monday,سکه امامی,45060000,44290000
1397-11-30,2/19/2019,Tuesday,سکه امامی,46185000,44815000
1397-12-01,2/20/2019,Wednesday,سکه امامی,45935000,45050000
1397-12-03,2/22/2019,Friday,سکه امامی,47195000,45520000
1397-12-04,2/23/2019,Saturday,سکه امامی,48810000,47150000
1397-12-05,2/24/2019,Sunday,سکه امامی,48210000,46480000
1397-12-06,2/25/2019,Monday,سکه امامی,47580000,46260000
1397-12-07,2/26/2019,Tuesday,سکه امامی,46640000,45935000
1397-12-08,2/27/2019,Wednesday,سکه امامی,46200000,45500000
1397-12-10,3/1/2019,Friday,سکه امامی,47170000,45850000
1397-12-11,3/2/2019,Saturday,سکه امامی,45820000,44400000
1397-12-12,3/3/2019,Sunday,سکه امامی,44600000,43500000
1397-12-13,3/4/2019,Monday,سکه امامی,45390000,43990000
1397-12-14,3/5/2019,Tuesday,سکه امامی,46150000,44620000
1397-12-15,3/6/2019,Wednesday,سکه امامی,45260000,44460000
1397-12-17,3/8/2019,Friday,سکه امامی,45710000,45040000
1397-12-18,3/9/2019,Saturday,سکه امامی,45680000,44840000
1397-12-19,3/10/2019,Sunday,سکه امامی,45030000,44520000
1397-12-20,3/11/2019,Monday,سکه امامی,44840000,44370000
1397-12-21,3/12/2019,Tuesday,سکه امامی,46680000,44780000
1397-12-22,3/13/2019,Wednesday,سکه امامی,46620000,45960000
1397-12-24,3/15/2019,Friday,سکه امامی,46440000,45920000
1397-12-25,3/16/2019,Saturday,سکه امامی,46020000,45170000
1397-12-26,3/17/2019,Sunday,سکه امامی,46160000,45170000
1397-12-27,3/18/2019,Monday,سکه امامی,46870000,45900000
1398-01-04,3/24/2019,Sunday,سکه امامی,46440000,46150000
1398-01-05,3/25/2019,Monday,سکه امامی,46580000,46170000
1398-01-06,3/26/2019,Tuesday,سکه امامی,46880000,46690000
1398-01-09,3/29/2019,Friday,سکه امامی,46830000,46500000
1398-01-10,3/30/2019,Saturday,سکه امامی,46860000,46600000
1398-01-14,4/3/2019,Wednesday,سکه امامی,46560000,46420000
1398-01-16,4/5/2019,Friday,سکه امامی,47500000,46810000
1398-01-17,4/6/2019,Saturday,سکه امامی,48430000,47560000
1398-01-18,4/7/2019,Sunday,سکه امامی,49940000,48440000
1398-01-19,4/8/2019,Monday,سکه امامی,52060000,49310000
1398-01-20,4/9/2019,Tuesday,سکه امامی,49660000,48100000
1398-01-21,4/10/2019,Wednesday,سکه امامی,48210000,47240000
1398-01-23,4/12/2019,Friday,سکه امامی,47780000,46810000
1398-01-24,4/13/2019,Saturday,سکه امامی,48300000,47410000
1398-01-25,4/14/2019,Sunday,سکه امامی,48810000,48140000
1398-01-26,4/15/2019,Monday,سکه امامی,47420000,46600000
1398-01-27,4/16/2019,Tuesday,سکه امامی,47890000,47200000
1398-01-28,4/17/2019,Wednesday,سکه امامی,47720000,47150000
1398-01-30,4/19/2019,Friday,سکه امامی,47670000,47180000
1398-02-01,4/21/2019,Sunday,سکه امامی,48660000,47340000
1398-02-02,4/22/2019,Monday,سکه امامی,49010000,48380000
1398-02-03,4/23/2019,Tuesday,سکه امامی,49110000,48330000
1398-02-04,4/24/2019,Wednesday,سکه امامی,49210000,48810000
1398-02-06,4/26/2019,Friday,سکه امامی,49940000,48940000
1398-02-07,4/27/2019,Saturday,سکه امامی,50330000,49610000
1398-02-08,4/28/2019,Sunday,سکه امامی,49860000,49390000
1398-02-09,4/29/2019,Monday,سکه امامی,49750000,49220000
1398-02-10,4/30/2019,Tuesday,سکه امامی,50430000,49750000
1398-02-11,5/1/2019,Wednesday,سکه امامی,50510000,50120000
1398-02-13,5/3/2019,Friday,سکه امامی,50870000,49970000
1398-02-14,5/4/2019,Saturday,سکه امامی,51110000,50180000
1398-02-15,5/5/2019,Sunday,سکه امامی,51130000,50240000
1398-02-16,5/6/2019,Monday,سکه امامی,51510000,49030000
1398-02-17,5/7/2019,Tuesday,سکه امامی,51710000,50930000
1398-02-18,5/8/2019,Wednesday,سکه امامی,51860000,51410000
1398-02-20,5/10/2019,Friday,سکه امامی,51580000,50540000
1398-02-21,5/11/2019,Saturday,سکه امامی,50460000,49790000
1398-02-22,5/12/2019,Sunday,سکه امامی,50560000,49820000
1398-02-23,5/13/2019,Monday,سکه امامی,50510000,49860000
1398-02-24,5/14/2019,Tuesday,سکه امامی,50410000,49760000
1398-02-25,5/15/2019,Wednesday,سکه امامی,49690000,49240000
1398-02-27,5/17/2019,Friday,سکه امامی,49590000,48870000
1398-02-28,5/18/2019,Saturday,سکه امامی,49110000,48050000
1398-02-29,5/19/2019,Sunday,سکه امامی,49260000,46120000
1398-02-30,5/20/2019,Monday,سکه امامی,47640000,45820000
1398-02-31,5/21/2019,Tuesday,سکه امامی,48330000,47570000
1398-03-01,5/22/2019,Wednesday,سکه امامی,48130000,47320000
1398-03-03,5/24/2019,Friday,سکه امامی,48430000,47660000
1398-03-04,5/25/2019,Saturday,سکه امامی,48210000,47470000
1398-03-06,5/27/2019,Monday,سکه امامی,47190000,46030000
1398-03-07,5/28/2019,Tuesday,سکه امامی,46610000,45200000
1398-03-08,5/29/2019,Wednesday,سکه امامی,46470000,45990000
1398-03-10,5/31/2019,Friday,سکه امامی,46630000,46130000
1398-03-11,6/1/2019,Saturday,سکه امامی,46160000,45250000
1398-03-12,6/2/2019,Sunday,سکه امامی,45630000,45200000
1398-03-17,6/7/2019,Friday,سکه امامی,46290000,45190000
1398-03-18,6/8/2019,Saturday,سکه امامی,44910000,44180000
1398-03-19,6/9/2019,Sunday,سکه امامی,45380000,44230000
1398-03-20,6/10/2019,Monday,سکه امامی,45270000,44670000
1398-03-21,6/11/2019,Tuesday,سکه امامی,45360000,44750000
1398-03-22,6/12/2019,Wednesday,سکه امامی,45680000,45630000
1398-03-24,6/14/2019,Friday,سکه امامی,47060000,46210000
1398-03-25,6/15/2019,Saturday,سکه امامی,47900000,47170000
1398-03-26,6/16/2019,Sunday,سکه امامی,47440000,46570000
1398-03-27,6/17/2019,Monday,سکه امامی,46950000,45980000
1398-03-28,6/18/2019,Tuesday,سکه امامی,46540000,45840000
1398-03-29,6/19/2019,Wednesday,سکه امامی,47090000,46190000
1398-03-31,6/21/2019,Friday,سکه امامی,46790000,45990000
1398-04-01,6/22/2019,Saturday,سکه امامی,47090000,46190000
1398-04-02,6/23/2019,Sunday,سکه امامی,47320000,46910000
1398-04-03,6/24/2019,Monday,سکه امامی,47110000,46580000
1398-04-04,6/25/2019,Tuesday,سکه امامی,46360000,46130000
1398-04-05,6/26/2019,Wednesday,سکه امامی,46430000,46100000
1398-04-08,6/29/2019,Saturday,سکه امامی,45930000,45310000
1398-04-09,6/30/2019,Sunday,سکه امامی,45560000,44660000
1398-04-10,7/1/2019,Monday,سکه امامی,45520000,44960000
1398-04-11,7/2/2019,Tuesday,سکه امامی,45600000,45350000
1398-04-12,7/3/2019,Wednesday,سکه امامی,46050000,45350000
1398-04-14,7/5/2019,Friday,سکه امامی,46610000,45530000
1398-04-15,7/6/2019,Saturday,سکه امامی,46450000,45590000
1398-04-16,7/7/2019,Sunday,سکه امامی,45820000,45390000
1398-04-17,7/8/2019,Monday,سکه امامی,45550000,45030000
1398-04-18,7/9/2019,Tuesday,سکه امامی,45390000,45110000
1398-04-19,7/10/2019,Wednesday,سکه امامی,45460000,45110000
1398-04-21,7/12/2019,Friday,سکه امامی,44710000,43710000
1398-04-22,7/13/2019,Saturday,سکه امامی,44050000,43270000
1398-04-23,7/14/2019,Sunday,سکه امامی,43490000,41630000
1398-04-24,7/15/2019,Monday,سکه امامی,41740000,39330000
1398-04-25,7/16/2019,Tuesday,سکه امامی,40900000,37980000
1398-04-26,7/17/2019,Wednesday,سکه امامی,41180000,39950000
1398-04-28,7/19/2019,Friday,سکه امامی,41570000,39660000
1398-04-29,7/20/2019,Saturday,سکه امامی,42500000,41490000
1398-04-30,7/21/2019,Sunday,سکه امامی,42800000,41560000
1398-04-31,7/22/2019,Monday,سکه امامی,44080000,42670000
